Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2025-02-01 00:00:00,100,25.0,1.0,-9999.0,1.0,-9999.0,1.0,6.6568,1.0,11.8321,1.0,18.4888,1.0,12.3,1.0,-9999.0,1.0,3.34209,3.1,-9999.0,1.0,198.414,1.0,80.274,1.0,641.897,1.0,0.0,1.0,-9999.0,1.0,22.485,1.0,3.49,1.0
2025-02-01 01:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,7.7938,1.0,13.1578,1.0,20.9515,1.0,11.2,1.0,-9999.0,1.0,3.50961,3.1,-9999.0,1.0,179.792,1.0,82.116,1.0,640.889,1.0,0.0,1.0,-9999.0,1.0,21.975,1.0,2.536,1.0
2025-02-01 02:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,7.5459,1.0,14.7409,1.0,22.2867,1.0,7.8,1.0,-9999.0,1.0,3.78293,3.1,-9999.0,1.0,183.402,1.0,82.98,1.0,640.089,1.0,0.0,1.0,-9999.0,1.0,21.577,1.0,2.47,1.0
2025-02-01 03:00:00,100,23.0,1.0,-9999.0,1.0,-9999.0,1.0,10.2656,1.0,16.1412,1.0,26.4068,1.0,5.0,1.0,-9999.0,1.0,4.06692,3.1,-9999.0,1.0,170.146,1.0,84.122,1.0,639.677,1.0,0.0,1.0,-9999.0,1.0,21.212,1.0,2.744,1.0
2025-02-01 04:00:00,100,22.0,1.0,-9999.0,1.0,-9999.0,1.0,10.4339,1.0,15.3854,1.0,25.8193,1.0,5.6,1.0,-9999.0,1.0,3.99644,3.1,-9999.0,1.0,173.601,1.0,84.022,1.0,639.919,1.0,0.0,1.0,-9999.0,1.0,20.842,1.0,2.152,1.0
2025-02-01 05:00:00,100,30.0,1.0,-9999.0,1.0,-9999.0,1.0,19.506,1.0,17.6161,1.0,37.1221,1.0,2.4,1.0,-9999.0,1.0,5.79152,3.1,-9999.0,1.0,181.371,1.0,83.164,1.0,640.236,1.0,0.0,1.0,-9999.0,1.0,20.826,1.0,2.012,1.0
2025-02-01 06:00:00,100,30.0,1.0,-9999.0,1.0,-9999.0,1.0,47.0077,1.0,20.7286,1.0,67.7363,1.0,2.2,1.0,-9999.0,1.0,7.41541,3.1,-9999.0,1.0,165.293,1.0,82.025,1.0,640.807,1.0,0.0,1.0,-9999.0,1.0,20.76,1.0,1.604,1.0
2025-02-01 07:00:00,100,33.0,1.0,-9999.0,1.0,-9999.0,1.0,62.5524,2.2,20.2467,1.0,82.7991,1.0,2.1,1.0,-9999.0,1.0,8.32821,3.1,-9999.0,1.0,136.649,1.0,79.917,1.0,641.522,1.0,0.0,1.0,-9999.0,1.0,21.37,1.0,1.908,1.0
2025-02-01 08:00:00,100,28.0,1.0,-9999.0,1.0,-9999.0,1.0,43.426,1.0,19.2423,1.0,62.6683,1.0,3.8,1.0,-9999.0,1.0,10.3154,3.1,-9999.0,1.0,126.776,1.0,72.174,1.0,642.309,1.0,0.0,1.0,-9999.0,1.0,23.388,1.0,2.028,1.0
2025-02-01 09:00:00,100,21.0,1.0,-9999.0,1.0,-9999.0,1.0,23.6691,1.0,16.6148,1.0,40.284,1.0,10.3,1.0,-9999.0,1.0,10.7723,3.1,-9999.0,1.0,159.564,1.0,64.21,1.0,642.577,1.0,0.0,1.0,-9999.0,1.0,24.843,1.0,2.522,1.0
