Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2025-01-01 00:00:00,106,16.894,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.458,1.0,92.322,1.0,617.771,1.0,0.0,1.0,-9999.0,1.0,16.746,1.0,1.018,1.0
2025-01-01 01:00:00,106,20.594,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.82,1.0,92.108,1.0,617.504,1.0,0.0,1.0,-9999.0,1.0,16.571,1.0,0.967,1.0
2025-01-01 02:00:00,106,18.6775,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,57.013,1.0,91.468,1.0,617.113,1.0,0.0,1.0,-9999.0,1.0,16.78,1.0,0.841,1.0
2025-01-01 03:00:00,106,16.405,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.809,1.0,93.634,1.0,617.107,1.0,0.0,1.0,-9999.0,1.0,16.702,1.0,0.449,1.0
2025-01-01 04:00:00,106,27.9334,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.021,1.0,94.567,1.0,617.252,1.0,0.0,1.0,-9999.0,1.0,16.478,1.0,0.528,1.0
2025-01-01 05:00:00,106,29.6063,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,65.83,1.0,93.851,1.0,617.438,1.0,0.0,1.0,-9999.0,1.0,16.33,1.0,0.455,1.0
2025-01-01 06:00:00,106,21.0853,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,63.083,1.0,94.072,1.0,617.938,1.0,0.0,1.0,-9999.0,1.0,16.444,1.0,0.4,1.0
2025-01-01 07:00:00,106,20.4655,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.649,1.0,93.745,1.0,618.49,1.0,0.0,1.0,-9999.0,1.0,16.906,1.0,0.261,1.0
2025-01-01 08:00:00,106,25.4803,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,260.658,1.0,88.503,1.0,618.626,1.0,0.0,1.0,-9999.0,1.0,17.95,1.0,0.53,1.0
2025-01-01 09:00:00,106,19.7599,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,239.969,1.0,78.995,1.0,618.399,1.0,0.0,1.0,-9999.0,1.0,19.81,1.0,0.733,1.0
2025-01-01 10:00:00,106,12.9676,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,15.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,213.376,1.0,69.971,1.0,618.112,1.0,0.0,1.0,-9999.0,1.0,21.088,1.0,0.868,1.0
2025-01-01 11:00:00,106,12.4542,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,219.89,1.0,67.14,1.0,617.777,1.0,0.0,1.0,-9999.0,1.0,21.943,1.0,0.71,1.0
2025-01-01 12:00:00,106,12.7349,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,149.531,1.0,67.631,1.0,617.394,1.0,0.0,1.0,-9999.0,1.0,22.099,1.0,0.104,1.0
2025-01-01 13:00:00,106,14.3696,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,35.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,249.245,1.0,67.994,1.0,616.824,1.0,0.0,1.0,-9999.0,1.0,22.21,1.0,0.338,1.0
2025-01-01 14:00:00,106,11.9358,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,192.476,1.0,65.113,1.0,616.301,1.0,0.0,1.0,-9999.0,1.0,22.887,1.0,0.69,1.0
2025-01-01 15:00:00,106,10.2511,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,211.043,1.0,65.754,1.0,615.921,1.0,0.0,1.0,-9999.0,1.0,23.151,1.0,0.396,1.0
2025-01-01 16:00:00,106,16.1656,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,201.813,1.0,66.76,1.0,615.73,1.0,0.0,1.0,-9999.0,1.0,23.112,1.0,0.712,1.0
2025-01-01 17:00:00,106,31.8512,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,41.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,117.679,1.0,74.224,1.0,616.027,1.0,0.0,1.0,-9999.0,1.0,21.476,1.0,0.38,1.0
2025-01-01 18:00:00,106,25.7344,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,27.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,53.207,1.0,83.132,1.0,616.583,1.0,0.0,1.0,-9999.0,1.0,19.704,1.0,0.777,1.0
2025-01-01 19:00:00,106,23.3861,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.444,1.0,87.354,1.0,617.29,1.0,0.0,1.0,-9999.0,1.0,18.81,1.0,0.802,1.0
2025-01-01 20:00:00,106,18.5287,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.783,1.0,89.209,1.0,618.117,1.0,0.0,1.0,-9999.0,1.0,17.693,1.0,1.165,1.0
2025-01-01 21:00:00,106,10.8534,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,57.567,1.0,89.986,1.0,618.504,1.0,0.0,1.0,-9999.0,1.0,16.983,1.0,1.288,1.0
2025-01-01 22:00:00,106,11.044,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.7,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,63.496,1.0,89.751,1.0,618.556,1.0,0.0,1.0,-9999.0,1.0,17.16,1.0,1.119,1.0
2025-01-01 23:00:00,106,9.4545,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.8,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.86,1.0,90.106,1.0,618.545,1.0,0.0,1.0,-9999.0,1.0,16.777,1.0,1.214,1.0
2025-01-02 00:00:00,106,8.97743,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.78,1.0,90.318,1.0,618.36,1.0,0.0,1.0,-9999.0,1.0,16.84,1.0,1.09,1.0
2025-01-02 01:00:00,106,4.54303,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.461,1.0,92.212,1.0,617.988,1.0,0.0,1.0,-9999.0,1.0,16.667,1.0,0.807,1.0
2025-01-02 02:00:00,106,8.9725,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.172,1.0,91.956,1.0,617.694,1.0,0.0,1.0,-9999.0,1.0,16.533,1.0,0.822,1.0
2025-01-02 03:00:00,106,8.49498,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.19,1.0,92.937,1.0,617.559,1.0,0.0,1.0,-9999.0,1.0,16.746,1.0,0.347,1.0
2025-01-02 04:00:00,106,5.38676,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.343,1.0,94.22,1.0,617.587,1.0,0.2,1.0,-9999.0,1.0,16.637,1.0,0.162,1.0
2025-01-02 05:00:00,106,9.46636,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,206.148,1.0,96.66,1.0,617.971,1.0,0.08,1.0,-9999.0,1.0,16.427,1.0,0.131,1.0
2025-01-02 06:00:00,106,12.2204,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,228.267,1.0,97.169,1.0,618.189,1.0,0.0,1.0,-9999.0,1.0,16.134,1.0,0.064,1.0
2025-01-02 07:00:00,106,9.6946,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.501,1.0,95.566,1.0,618.646,1.0,0.0,1.0,-9999.0,1.0,16.027,1.0,0.787,1.0
2025-01-02 08:00:00,106,5.74111,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,51.479,1.0,84.042,1.0,618.611,1.0,0.0,1.0,-9999.0,1.0,18.785,1.0,0.342,1.0
2025-01-02 09:00:00,106,7.04246,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,125.323,1.0,72.596,1.0,618.312,1.0,0.0,1.0,-9999.0,1.0,21.146,1.0,0.431,1.0
2025-01-02 10:00:00,106,5.29943,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,17.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,100.639,1.0,68.577,1.0,618.124,1.0,0.0,1.0,-9999.0,1.0,21.932,1.0,0.559,1.0
2025-01-02 11:00:00,106,7.40722,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,26.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,160.569,1.0,66.693,1.0,617.899,1.0,0.0,1.0,-9999.0,1.0,22.549,1.0,0.361,1.0
2025-01-02 12:00:00,106,5.35104,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,30.9,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,45.665,1.0,63.489,1.0,617.155,1.0,0.0,1.0,-9999.0,1.0,23.444,1.0,0.458,1.0
2025-01-02 13:00:00,106,10.0077,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,71.988,1.0,64.654,1.0,616.512,1.0,0.0,1.0,-9999.0,1.0,23.598,1.0,0.586,1.0
2025-01-02 14:00:00,106,9.55781,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,46.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,148.341,1.0,66.405,1.0,616.017,1.0,0.02,1.0,-9999.0,1.0,23.564,1.0,0.561,1.0
2025-01-02 15:00:00,106,12.5108,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,193.685,1.0,73.754,1.0,615.788,1.0,0.0,1.0,-9999.0,1.0,21.651,1.0,0.12,1.0
2025-01-02 16:00:00,106,8.21902,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,50.193,1.0,78.766,1.0,616.032,1.0,0.01,1.0,-9999.0,1.0,20.677,1.0,0.134,1.0
2025-01-02 17:00:00,106,11.339,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.8,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,74.492,1.0,84.987,1.0,616.289,1.0,0.0,1.0,-9999.0,1.0,19.632,1.0,0.353,1.0
2025-01-02 18:00:00,106,15.0702,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.9,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.031,1.0,89.298,1.0,617.024,1.0,0.0,1.0,-9999.0,1.0,18.527,1.0,0.981,1.0
2025-01-02 19:00:00,106,8.23217,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.829,1.0,89.867,1.0,617.449,1.0,0.0,1.0,-9999.0,1.0,18.2,1.0,0.966,1.0
2025-01-02 20:00:00,106,9.88668,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.855,1.0,91.311,1.0,618.036,1.0,0.0,1.0,-9999.0,1.0,17.779,1.0,1.088,1.0
2025-01-02 21:00:00,106,8.30533,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,61.159,1.0,90.668,1.0,618.58,1.0,0.0,1.0,-9999.0,1.0,17.594,1.0,1.085,1.0
2025-01-02 22:00:00,106,18.0095,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.97,1.0,91.005,1.0,618.74,1.0,0.02,1.0,-9999.0,1.0,17.502,1.0,0.947,1.0
2025-01-02 23:00:00,106,30.221,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.035,1.0,93.579,1.0,618.616,1.0,0.01,1.0,-9999.0,1.0,17.383,1.0,0.912,1.0
2025-01-03 00:00:00,106,20.6166,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,49.675,1.0,94.614,1.0,618.359,1.0,0.02,1.0,-9999.0,1.0,17.576,1.0,0.137,1.0
2025-01-03 01:00:00,106,9.10782,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,68.794,1.0,96.03,1.0,617.954,1.0,0.75,1.0,-9999.0,1.0,17.406,1.0,0.099,1.0
