Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2024-12-01 00:00:00,106,50.4449,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,2.4,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.592,1.0,88.484,1.0,617.564,1.0,0.0,1.0,-9999.0,1.0,17.091,1.0,1.292,1.0
2024-12-01 01:00:00,106,153.215,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.0,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.096,1.0,88.394,1.0,617.122,1.0,0.0,1.0,-9999.0,1.0,16.797,1.0,1.331,1.0
2024-12-01 02:00:00,106,24.4498,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.2,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.315,1.0,90.199,1.0,616.979,1.0,0.0,1.0,-9999.0,1.0,16.365,1.0,1.353,1.0
2024-12-01 03:00:00,106,45.1584,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.354,1.0,89.534,1.0,617.116,1.0,0.0,1.0,-9999.0,1.0,16.607,1.0,1.16,1.0
2024-12-01 04:00:00,106,11.3695,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,64.288,1.0,90.437,1.0,617.15,1.0,0.01,1.0,-9999.0,1.0,16.678,1.0,1.027,1.0
2024-12-01 05:00:00,106,13.5309,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.9,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,60.282,1.0,90.748,1.0,617.263,1.0,0.0,1.0,-9999.0,1.0,16.402,1.0,1.135,1.0
2024-12-01 06:00:00,106,11.8586,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.058,1.0,89.841,1.0,617.948,1.0,0.0,1.0,-9999.0,1.0,16.825,1.0,0.905,1.0
2024-12-01 07:00:00,106,10.2874,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.5,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,72.275,1.0,90.985,1.0,618.443,1.0,0.09,1.0,-9999.0,1.0,17.558,1.0,0.377,1.0
2024-12-01 08:00:00,106,14.2407,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,274.738,1.0,84.933,1.0,618.531,1.0,0.0,1.0,-9999.0,1.0,19.724,1.0,0.287,1.0
2024-12-01 09:00:00,106,29.986,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,305.505,1.0,77.772,1.0,618.319,1.0,0.0,1.0,-9999.0,1.0,21.375,1.0,0.241,1.0
2024-12-01 10:00:00,106,35.0295,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.3,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,217.863,1.0,67.675,1.0,617.667,1.0,0.0,1.0,-9999.0,1.0,23.041,1.0,1.192,1.0
2024-12-01 11:00:00,106,14.9484,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,38.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,169.308,1.0,58.856,1.0,617.178,1.0,0.0,1.0,-9999.0,1.0,24.216,1.0,0.754,1.0
2024-12-01 12:00:00,106,6.73057,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,179.595,1.0,54.672,1.0,616.546,1.0,0.0,1.0,-9999.0,1.0,24.992,1.0,0.474,1.0
2024-12-01 13:00:00,106,5.40519,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,163.57,1.0,48.812,1.0,616.047,1.0,0.0,1.0,-9999.0,1.0,25.939,1.0,0.551,1.0
2024-12-01 14:00:00,106,2.46675,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,215.603,1.0,46.787,1.0,615.484,1.0,0.0,1.0,-9999.0,1.0,26.76,1.0,1.189,1.0
2024-12-01 15:00:00,106,5.81908,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,200.5,1.0,45.645,1.0,615.265,1.0,0.0,1.0,-9999.0,1.0,26.478,1.0,1.118,1.0
2024-12-01 16:00:00,106,2.11212,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,139.09,1.0,50.775,1.0,615.326,1.0,0.0,1.0,-9999.0,1.0,25.217,1.0,0.948,1.0
2024-12-01 17:00:00,106,1.11667,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,31.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,66.567,1.0,60.271,1.0,615.617,1.0,0.0,1.0,-9999.0,1.0,23.124,1.0,0.74,1.0
2024-12-01 18:00:00,106,3.45898,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,13.1,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,75.09,1.0,60.455,1.0,616.066,1.0,0.0,1.0,-9999.0,1.0,22.196,1.0,1.29,1.0
2024-12-01 19:00:00,106,4.0466,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.54,1.0,74.796,1.0,616.63,1.0,0.0,1.0,-9999.0,1.0,20.87,1.0,1.043,1.0
2024-12-01 20:00:00,106,10.6397,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.6,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,58.661,1.0,79.501,1.0,617.185,1.0,0.0,1.0,-9999.0,1.0,19.216,1.0,1.46,1.0
2024-12-01 21:00:00,106,8.02009,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,1.4,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,56.57,1.0,81.229,1.0,617.536,1.0,0.0,1.0,-9999.0,1.0,19.191,1.0,1.277,1.0
2024-12-01 22:00:00,106,4.94861,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,2.7,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,62.346,1.0,84.329,1.0,617.725,1.0,0.02,1.0,-9999.0,1.0,19.151,1.0,0.98,1.0
