Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2025-02-01 00:00:00,104,18.0,1.0,25.0,1.0,-9999.0,1.0,-0.239473,3.0,11.163,2.6,10.9235,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,148.588,1.0,80.735,1.0,637.6,1.0,0.0,1.0,-9999.0,1.0,22.58,1.0,2.672,1.0
2025-02-01 01:00:00,104,19.0,1.0,26.0,1.0,-9999.0,1.0,-0.486954,3.0,8.3794,2.6,7.89245,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,151.751,1.0,82.987,1.0,636.982,1.0,0.0,1.0,-9999.0,1.0,22.042,1.0,2.059,1.0
2025-02-01 02:00:00,104,16.0,1.0,39.0,1.0,-9999.0,1.0,-0.389708,3.0,13.8954,2.6,13.5057,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,152.962,1.0,85.003,1.0,636.633,1.0,0.0,1.0,-9999.0,1.0,21.556,1.0,1.954,1.0
2025-02-01 03:00:00,104,21.0,1.0,33.0,1.0,-9999.0,1.0,0.0482959,1.0,15.1265,1.0,15.1747,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,141.094,1.0,86.313,1.0,636.281,1.0,0.0,1.0,-9999.0,1.0,21.11,1.0,2.055,1.0
2025-02-01 04:00:00,104,20.0,1.0,29.0,1.0,-9999.0,1.0,-0.227685,3.0,13.9785,2.6,13.7508,2.6,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,142.134,1.0,85.889,1.0,636.332,1.0,0.0,1.0,-9999.0,1.0,20.861,1.0,2.226,1.0
2025-02-01 05:00:00,104,17.0,1.0,34.0,1.0,-9999.0,1.0,0.353258,1.0,13.9154,1.0,14.2686,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,148.018,1.0,85.86,1.0,636.512,1.0,0.0,1.0,-9999.0,1.0,20.721,1.0,2.139,1.0
2025-02-01 06:00:00,104,23.0,1.0,34.0,1.0,-9999.0,1.0,4.79496,1.0,17.3041,1.0,22.0991,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,157.23,1.0,84.244,1.0,636.958,1.0,0.0,1.0,-9999.0,1.0,20.704,1.0,0.706,1.0
2025-02-01 07:00:00,104,22.0,1.0,42.0,1.0,-9999.0,1.0,26.0696,1.9,22.184,1.9,48.2536,1.9,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,169.215,1.0,80.439,1.0,637.519,1.0,0.0,1.0,-9999.0,1.0,21.464,1.0,0.721,1.0
2025-02-01 08:00:00,104,25.0,1.0,45.0,1.0,-9999.0,1.0,29.1347,2.2,22.8509,1.0,51.9857,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,160.554,1.0,70.856,1.0,637.901,1.0,0.0,1.0,-9999.0,1.0,23.556,1.0,1.038,1.0
2025-02-01 09:00:00,104,35.0,1.0,50.0,1.0,-9999.0,1.0,16.1906,1.0,24.484,1.0,40.6746,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,143.061,1.0,62.448,1.0,637.894,1.0,0.0,1.0,-9999.0,1.0,24.817,1.0,1.514,1.0
2025-02-01 10:00:00,104,17.0,1.0,38.0,1.0,-9999.0,1.0,6.44079,1.0,16.9655,1.0,23.4063,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,162.911,1.0,54.993,1.0,637.538,1.0,0.0,1.0,-9999.0,1.0,26.55,1.0,1.424,1.0
2025-02-01 11:00:00,104,19.0,1.0,24.0,1.0,-9999.0,1.0,3.13502,1.0,13.1958,1.0,16.3308,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,141.871,1.0,50.285,1.0,636.905,1.0,0.0,1.0,-9999.0,1.0,27.795,1.0,1.629,1.0
2025-02-01 12:00:00,104,21.0,1.0,25.0,1.0,-9999.0,1.0,2.43752,1.0,12.5972,1.0,15.0347,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,159.869,1.0,47.265,1.0,636.3,1.0,0.0,1.0,-9999.0,1.0,28.887,1.0,2.645,1.0
2025-02-01 13:00:00,104,18.0,2.6,17.0,2.6,-9999.0,1.0,1.20039,1.0,9.43374,1.0,10.6341,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,167.617,1.0,47.156,1.0,635.63,1.0,0.0,1.0,-9999.0,1.0,29.115,1.0,2.886,1.0
2025-02-01 14:00:00,104,14.0,1.0,22.0,1.0,-9999.0,1.0,1.29688,1.0,10.9114,1.0,12.2082,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,159.985,1.0,45.943,1.0,634.835,1.0,0.0,1.0,-9999.0,1.0,29.453,1.0,3.547,1.0
2025-02-01 15:00:00,104,10.0,1.0,27.0,1.0,-9999.0,1.0,1.11893,1.0,9.992,1.0,11.1109,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,99.272,1.0,43.381,1.0,634.559,1.0,0.0,1.0,-9999.0,1.0,28.728,1.0,3.467,1.0
2025-02-01 16:00:00,104,5.0,1.0,17.0,1.0,-9999.0,1.0,0.923839,1.0,8.77319,1.0,9.69703,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,90.875,1.0,38.648,1.0,634.696,1.0,0.0,1.0,-9999.0,1.0,28.27,1.0,3.641,1.0
