Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2024-11-01 00:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,87.8849,3.1,21.4865,3.1,109.371,3.1,0.8,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,195.443,1.0,78.903,1.0,641.66,1.0,0.0,1.0,-9999.0,1.0,20.652,1.0,2.128,1.0
2024-11-01 01:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,87.5245,3.1,19.8982,3.1,107.423,3.1,2.4,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,154.361,1.0,80.461,1.0,640.915,1.0,0.19,1.0,-9999.0,1.0,20.21,1.0,1.698,1.0
2024-11-01 02:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,76.2566,3.1,19.121,3.1,95.3775,3.1,3.2,1.0,-9999.0,1.0,4.10436,1.0,-9999.0,1.0,175.917,1.0,84.455,1.0,640.521,1.0,0.03,1.0,-9999.0,1.0,19.615,1.0,1.522,1.0
2024-11-01 03:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,75.9789,3.1,18.5955,3.1,94.5745,3.1,0.5,1.0,-9999.0,1.0,4.21183,1.0,-9999.0,1.0,178.391,1.0,84.463,1.0,640.675,1.0,0.03,1.0,-9999.0,1.0,19.565,1.0,1.318,1.0
2024-11-01 04:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,88.2739,3.1,18.0949,3.1,106.369,3.1,0.7,1.0,-9999.0,1.0,4.08574,1.0,-9999.0,1.0,160.504,1.0,85.622,1.0,640.736,1.0,0.06,1.0,-9999.0,1.0,19.472,1.0,1.397,1.0
2024-11-01 05:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,103.815,3.1,17.3354,3.1,121.151,3.1,0.6,1.0,-9999.0,1.0,5.51622,1.0,-9999.0,1.0,171.537,1.0,86.372,1.0,641.176,1.0,1.66,1.0,-9999.0,1.0,19.204,1.0,1.549,1.0
2024-11-01 06:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,120.884,3.1,17.7494,3.1,138.633,3.1,0.8,1.0,-9999.0,1.0,6.53468,1.0,-9999.0,1.0,154.226,1.0,87.901,1.0,641.229,1.0,0.16,1.0,-9999.0,1.0,18.965,1.0,1.876,1.0
2024-11-01 07:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,125.493,3.1,19.3267,3.1,144.82,3.1,1.4,1.0,-9999.0,1.0,5.61674,1.0,-9999.0,1.0,164.937,1.0,83.62,1.0,642.574,1.0,0.0,1.0,-9999.0,1.0,19.789,1.0,1.216,1.0
2024-11-01 08:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,137.882,3.1,19.2774,3.1,157.159,3.1,2.1,1.0,-9999.0,1.0,4.65063,1.0,-9999.0,1.0,22.028,1.0,74.239,1.0,643.575,1.0,0.0,1.0,-9999.0,1.0,21.848,1.0,0.486,1.0
2024-11-01 09:00:00,100,985.0,4.2985,-9999.0,1.0,-9999.0,1.0,137.589,3.1,19.0465,3.1,156.635,3.1,11.4,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,9.578,1.0,67.79,1.0,643.6,1.0,0.0,1.0,-9999.0,1.0,23.527,1.0,1.596,1.0
